04.2022 	198349 	226376 	225,456 	 	สร 	
04.2022 	198349 	1599898 	162,816 	 	สร 	
04.2022 	198349 	1539503 	1900,668 	 	สร 	
04.2022 	198349 	1599895 	173,196 	 	สร 	
04.2022 	198349 	1644743 	234,324 	 	สร 	
04.2022 	198349 	1644773 	472,512 	 	สร 	
04.2022 	198349 	1518690 	2220,984 	 	สร 	
04.2022 	198349 	1610391 	402,948 	 	สร 	
04.2022 	198349 	1599878 	828,144 	 	สร 	
04.2022 	198349 	1612618 	1480,74 	 	สร 	
04.2022 	198349 	1660836 	229,68 	 	สร 	
04.2022 	198349 	1719027 	1363,824 	 	สร 	
04.2022 	198349 	3146924 	1322,052 	 	สร 	
04.2022 	198349 	227081 	125,28 	 	สร 	
04.2022 	198349 	3201242 	3572,568 	 	สร 	
04.2022 	198349 	1611442 	512,244 	 	สร 	
04.2022 	198349 	1560631 	75,684 	 	สร 	
04.2022 	198349 	1560628 	4079,556 	 	สร 	
04.2022 	198349 	1560622 	438,372 	 	สร 	
04.2022 	198349 	1505350 	34040 	 	สร 	
04.2022 	198349 	3030642 	2300,976 	 	สร 	
04.2022 	198349 	3045370 	199,68 	 	สร 	
04.2022 	198349 	3046425 	571,872 	 	สร 	
04.2022 	198349 	3116831 	42,528 	 	สร 	
04.2022 	198349 	3116850 	1202,472 	 	สร 	
04.2022 	198349 	3116836 	8049,24 	 	สร 	
04.2022 	198349 	3146166 	7481,76 	 	สร 	
04.2022 	198349 	3046439 	438,48 	 	สร 	
04.2022 	198349 	3158547 	2866,128 	 	สร 	
04.2022 	198349 	3159673 	1334,628 	 	สร 	
04.2022 	198349 	1685794 	2333,472 	 	สร 	
04.2022 	198349 	1686043 	1650,456 	 	สร 	
04.2022 	198349 	1686400 	1478,808 	 	สร 	
04.2022 	198349 	3195783 	3669,648 	 	สร 	
04.2022 	198349 	3233940 	27049,14 	 	สร 	
04.2022 	198349 	3233937 	8252,28 	 	สร 	
04.2022 	198349 	3233939 	1833,84 	 	สร 	
04.2022 	198349 	3233970 	5443,2 	 	สร 	
04.2022 	198349 	3233952 	10674,72 	 	สร 	
04.2022 	198349 	3233943 	10092 	 	สร 	
04.2022 	198349 	3233959 	3628,8 	 	สร 	
04.2022 	198349 	3233964 	7943,04 	 	สร 	
04.2022 	198349 	3233950 	2411,988 	 	สร 	
04.2022 	198349 	3284388 	343,6 	 	สร 	
04.2022 	198349 	3257071 	1037,952 	 	สร 	
04.2022 	198349 	3298438 	2349 	 	สร 	
04.2022 	198349 	3355210 	211,68 	 	สร 	
04.2022 	198349 	3355209 	3628,8 	 	สร 	
04.2022 	198349 	3355211 	2731,68 	 	สร 	
04.2022 	198349 	3355212 	3538,08 	 	สร 	
04.2022 	198349 	1625490 	210,168 	 	สร 	
04.2022 	198349 	1663025 	1074,412 	 	สร 	
04.2022 	198349 	1664427 	142,464 	 	สร 	
04.2022 	198349 	1681692 	635,796 	 	สร 	
04.2022 	198349 	1719023 	680,4 	 	สร 	
04.2022 	198349 	1728061 	21095,424 	 	สร 	
04.2022 	198349 	1723801 	255,6 	 	สร 	
04.2022 	198349 	1662099 	10,224 	 	สร 	
04.2022 	198349 	1728062 	7965,216 	 	สร 	
04.2022 	198349 	1693657 	161,088 	 	สร 	
04.2022 	198349 	1760510 	316,944 	 	สร 	
04.2022 	198349 	1599870 	30,564 	 	สร 	
04.2022 	198349 	3018024 	3010,104 	 	สร 	
04.2022 	198349 	3026462 	2964,96 	 	สร 	
04.2022 	198349 	3025728 	101,88 	 	สร 	
04.2022 	198349 	1723509 	132,444 	 	สร 	
04.2022 	198349 	3036257 	142,632 	 	สร 	
04.2022 	198349 	3116864 	5310,144 	 	สร 	
04.2022 	198349 	1664430 	4355,04 	 	สร 	
04.2022 	198349 	3133094 	193,5 	 	สร 	
04.2022 	198349 	3007276 	3219,408 	 	สร 	
04.2022 	198349 	3148670 	10228,752 	 	สร 	
04.2022 	198349 	3149148 	4401,372 	 	สร 	
04.2022 	198349 	3149286 	4919,04 	 	สร 	
04.2022 	198349 	3149368 	8770,848 	 	สร 	
04.2022 	198349 	3149867 	6942,096 	 	สร 	
04.2022 	198349 	3149900 	142,464 	 	สร 	
04.2022 	198349 	3132619 	1906,944 	 	สร 	
04.2022 	198349 	3041364 	309,504 	 	สร 	
04.2022 	198349 	1558863 	201,324 	 	สร 	
04.2022 	198349 	3177114 	1068,288 	 	สร 	
04.2022 	198349 	3148644 	5957,76 	 	สร 	
04.2022 	198349 	3148630 	2557,188 	 	สร 	
04.2022 	198349 	3149924 	410,328 	 	สร 	
04.2022 	198349 	3150233 	1548,576 	 	สร 	
04.2022 	198349 	3148620 	3711,312 	 	สร 	
04.2022 	198349 	3173835 	29,988 	 	สร 	
04.2022 	198349 	3173878 	817,92 	 	สร 	
04.2022 	198349 	3150660 	30,348 	 	สร 	
04.2022 	198349 	3173719 	2182,464 	 	สร 	
04.2022 	198349 	3173866 	100,8 	 	สร 	
04.2022 	198349 	3194735 	28,866 	 	สร 	
04.2022 	198349 	3158552 	153,36 	 	สร 	
04.2022 	198349 	3185880 	159,744 	 	สร 	
04.2022 	198349 	3194078 	24595,74 	 	สร 	
04.2022 	198349 	3040217 	157,08 	 	สร 	
04.2022 	198349 	3149914 	142,464 	 	สร 	
04.2022 	198349 	3202461 	272,16 	 	สร 	
04.2022 	198349 	3149385 	273,456 	 	สร 	
04.2022 	198349 	3149149 	827,172 	 	สร 	
04.2022 	198349 	3149889 	1104,192 	 	สร 	
04.2022 	198349 	3150209 	1093,824 	 	สร 	
04.2022 	198349 	3292964 	7635,348 	 	สร 	
04.2022 	198349 	3148665 	1386,72 	 	สร 	
04.2022 	198349 	3284794 	61,128 	 	สร 	
04.2022 	198349 	3284788 	140,112 	 	สร 	
04.2022 	198349 	3347049 	3326,4 	 	สร 	
04.2022 	198349 	3347053 	3535,08 	 	สร 	
04.2022 	198349 	1510371 	248,832 	 	สร 	
04.2022 	198349 	1372222 	61,632 	 	สร 	
04.2022 	198349 	3262183 	244,224 	 	สร 	
04.2022 	198349 	3253246 	275,4 	 	สร 	
04.2022 	198349 	3253264 	785,4 	 	สร 	
04.2022 	198349 	3270170 	744,144 	 	สร 	
04.2022 	198349 	3262105 	172,992 	 	สร 	
04.2022 	198349 	1595329 	1102,824 	 	สร 	
04.2022 	198349 	3289683 	90,396 	 	สร 	
04.2022 	198349 	3190869 	625,164 	 	สร 	
04.2022 	198349 	1670488 	952,224 	 	สร 	
04.2022 	198349 	3288804 	20,232 	 	สร 	
04.2022 	198349 	3262091 	410,328 	 	สร 	
04.2022 	198349 	3270168 	404,16 	 	สร 	
04.2022 	198349 	3270169 	255,6 	 	สร 	
04.2022 	198349 	3096046 	150,024 	 	สร 	
04.2022 	198349 	3195932 	425,376 	 	สร 	
04.2022 	198349 	3194693 	52,32 	 	สร 	
04.2022 	198349 	3134038 	165,696 	 	สร 	
04.2022 	198349 	3356418 	72,576 	 	สร 	
04.2022 	198349 	3205479 	276,432 	 	สร 	
04.2022 	198349 	3201826 	161,856 	 	สร 	
04.2022 	198349 	3195952 	270,216 	 	สร 	
04.2022 	198349 	19556 	12265,784 	 	สร 	
04.2022 	198349 	3194083 	1339,632 	 	สร 	
04.2022 	198349 	1668254 	2670,192 	 	สร 	
04.2022 	198349 	207463 	542,5 	 	สร 	
04.2022 	198349 	135715 	81 	 	สร 	
04.2022 	198349 	135659 	2511 	 	สร 	
04.2022 	198349 	140442 	437,4 	 	สร 	
04.2022 	198349 	157674 	113,4 	 	สร 	
04.2022 	198349 	135581 	307,8 	 	สร 	
04.2022 	198349 	3022528 	375 	 	สร 	
04.2022 	198349 	19492 	59640 	 	สร 	
04.2022 	198349 	3052005 	190,3 	 	สร 	
04.2022 	198349 	3052073 	62160 	 	สร 	
04.2022 	198349 	3052072 	840 	 	สร 	
04.2022 	198349 	3052075 	10195,2 	 	สร 	
04.2022 	198349 	3051178 	26880 	 	สร 	
04.2022 	198349 	3051180 	849,6 	 	สร 	
04.2022 	198349 	19496 	30585,6 	 	สร 	
04.2022 	198349 	103814 	3933,8 	 	สร 	
04.2022 	198349 	19456 	1670,4 	 	สร 	
04.2022 	198349 	17366 	5068,8 	 	สร 	
04.2022 	198349 	19444 	378,4 	 	สร 	
04.2022 	198349 	17363 	14198,4 	 	สร 	
04.2022 	198349 	17364 	52,8 	 	สร 	
04.2022 	198349 	19533 	3867,5 	 	สร 	
04.2022 	198349 	19546 	160,2 	 	สร 	
04.2022 	198349 	19541 	2376 	 	สร 	
04.2022 	198349 	19552 	28872 	 	สร 	
04.2022 	198349 	18465 	12816 	 	สร 	
04.2022 	198349 	18475 	19725,8 	 	สร 	
04.2022 	198349 	18460 	9345,6 	 	สร 	
04.2022 	198349 	18470 	15947,7 	 	สร 	
04.2022 	198349 	2980 	531 	 	สร 	
04.2022 	198349 	3126660 	1436,4 	 	สร 	
04.2022 	198349 	3126658 	735,3 	 	สร 	
04.2022 	198349 	3127004 	1044 	 	สร 	
04.2022 	198349 	3051150 	53,7 	 	สร 	
04.2022 	198349 	3126668 	2491,2 	 	สร 	
04.2022 	198349 	3122220 	1256,1 	 	สร 	
04.2022 	198349 	3052078 	340 	 	สร 	
04.2022 	198349 	17367 	5632 	 	สร 	
04.2022 	198349 	3113184 	820,8 	 	สร 	
04.2022 	198349 	17437 	16536,2 	 	สร 	
04.2022 	198349 	3173767 	3264 	 	สร 	
04.2022 	198349 	3051177 	9683,2 	 	สร 	
04.2022 	198349 	3052077 	284,8 	 	สร 	
04.2022 	198349 	3183470 	275,2 	 	สร 	
04.2022 	198349 	3240635 	594 	 	สร 	
04.2022 	198349 	3237078 	768,2 	 	สร 	
04.2022 	198349 	3284870 	259,2 	 	สร 	
04.2022 	198349 	3180980 	212,4 	 	สร 	
04.2022 	198349 	3298725 	1898,8 	 	สร 	
04.2022 	198349 	3300030 	249 	 	สร 	
04.2022 	198349 	3298756 	1420,8 	 	สร 	
04.2022 	198349 	3299248 	2470,2 	 	สร 	
04.2022 	198349 	3298729 	1024,8 	 	สร 	
04.2022 	198349 	3180982 	1851,1 	 	สร 	
04.2022 	198349 	3173776 	1632 	 	สร 	
04.2022 	198349 	3298876 	457,8 	 	สร 	
04.2022 	198349 	3361584 	835,2 	 	สร 	
04.2022 	198349 	3205476 	27187,2 	 	สร 	
04.2022 	198349 	3181225 	748,2 	 	สร 	
04.2022 	198349 	3312836 	872,9 	 	สร 	
04.2022 	198349 	3182205 	5838,4 	 	สร 	
04.2022 	198349 	3298705 	225 	 	สร 	
04.2022 	198349 	3300001 	16,4 	 	สร 	
04.2022 	198349 	3378371 	14774,4 	 	สร 	
04.2022 	198349 	3298775 	96 	 	สร 	
04.2022 	198349 	18477 	18870 	 	สร 	
04.2022 	198349 	18467 	75295 	 	สร 	
04.2022 	198349 	19549 	40515 	 	สร 	
04.2022 	198349 	17775 	4255 	 	สร 	
04.2022 	198349 	1561235 	925 	 	สร 	
04.2022 	198349 	1561243 	1480 	 	สร 	
04.2022 	198349 	227323 	5220 	 	สร 	
04.2022 	198349 	1654943 	370 	 	สร 	
04.2022 	198349 	1719050 	2220 	 	สร 	
04.2022 	198349 	16267 	1295 	 	สร 	
04.2022 	198349 	1725014 	3520 	 	สร 	
04.2022 	198349 	3011901 	1100 	 	สร 	
04.2022 	198349 	11631 	370 	 	สร 	
04.2022 	198349 	3094165 	184,9 	 	สร 	
04.2022 	198349 	3127005 	3145 	 	สร 	
04.2022 	198349 	3127012 	740 	 	สร 	
04.2022 	198349 	3118559 	2960 	 	สร 	
04.2022 	198349 	3118564 	2405 	 	สร 	
04.2022 	198349 	3125869 	420 	 	สร 	
04.2022 	198349 	3152430 	182 	 	สร 	
04.2022 	198349 	3170707 	17205 	 	สร 	
04.2022 	198349 	3122222 	3360 	 	สร 	
04.2022 	198349 	3189075 	205 	 	สร 	
04.2022 	198349 	3144277 	5590 	 	สร 	
04.2022 	198349 	3240831 	370 	 	สร 	
04.2022 	198349 	3197440 	53550 	 	สร 	
04.2022 	198349 	3298727 	4440 	 	สร 	
04.2022 	198349 	3299246 	13875 	 	สร 	
04.2022 	198349 	3298720 	3400 	 	สร 	
04.2022 	198349 	3298747 	195 	 	สร 	
04.2022 	198349 	3360222 	185 	 	สร 	
04.2022 	198349 	3138309 	740 	 	สร 	
04.2022 	198349 	3240811 	925 	 	สร 	
04.2022 	198349 	3312833 	14145 	 	สร 	
04.2022 	198349 	3298702 	920 	 	สร 	
04.2022 	198349 	3298769 	195 	 	สร 	
04.2022 	198349 	3378362 	11840 	 	สร 	
04.2022 	198349 	3378365 	71780 	 	สร 	
04.2022 	198349 	3010474 	7316 	 	สร 	
04.2022 	198349 	209738 	7200 	 	สร 	
04.2022 	198349 	132558 	180 	 	สร 	
04.2022 	198349 	11640 	43020 	 	สร 	
04.2022 	198349 	3018 	540 	 	สร 	
