11.2022	1078	3149878	0,000000		สร
11.2022	1078	3052109	969,600000		สร
11.2022	1078	3186522	4924,800000		สร
11.2022	1078	5002815	437,400000		สร
11.2022	1078	3052110	854,400000		สร
11.2022	1078	3148657	0,000000		สร
11.2022	1078	3134048	180,000000		สร
11.2022	1078	3228245	0,000000		สร
11.2022	1078	3228246	2610,000000		สร
11.2022	1078	3219525	0,000000		สร
11.2022	1078	3241808	6125,000000		สร
11.2022	1078	3166763	0,000000		สร
11.2022	1078	3148639	0,000000		สร
11.2022	1078	3240415	9180,000000		สร
11.2022	1078	3162299	1260,000000		สร
11.2022	1078	3240860	350,000000		สร
11.2022	1078	3240655	4930,000000		สร
11.2022	1078	3190344	1810,350000		สร
11.2022	1078	3190877	3056,400000		สร
11.2022	1078	3247343	2299,170000		สร
11.2022	1078	1642534	288,000000		สร
11.2022	1078	3206938	1260,000000		สร
11.2022	1078	3244502	854,400000		สร
11.2022	1078	3129165	4140,000000		สร
11.2022	1078	3241681	180,000000		สร
11.2022	1078	3233425	177,600000		สร
11.2022	1078	3250660	180,000000		สร
11.2022	1078	103814	178,000000		สร
11.2022	1078	3211884	0,000000		สร
11.2022	1078	3162848	720,000000		สร
11.2022	1078	3195619	840,000000		สร
11.2022	1078	3208057	188,000000		สร
11.2022	1078	1720236	1,200000		สร
11.2022	1078	3285629	1480,000000		สร
11.2022	1078	1479311	480,000000		สร
11.2022	1078	3052116	44,200000		สร
11.2022	1078	1479309	0,000000		สร
11.2022	1078	3236500	0,000000		สร
11.2022	1078	3236872	0,000000		สร
11.2022	1078	3252034	40,800000		สร
11.2022	1078	3208053	152,000000		สร
11.2022	1078	3205492	76,750000		สร
11.2022	1078	3285648	0,000000		สร
11.2022	1078	3299025	22320,000000		สร
11.2022	1078	3240877	6800,000000		สร
11.2022	1078	3024905	136,000000		สร
11.2022	1078	3024911	0,000000		สร
11.2022	1078	3024941	216,000000		สร
11.2022	1078	3024952	0,000000		สร
11.2022	1078	3112014	612,000000		สร
11.2022	1078	3351571	7802,300000		สร
11.2022	1078	1750761	1440,000000		สร
11.2022	1078	1766223	0,000000		สร
11.2022	1078	3149863	680,000000		สร
11.2022	1078	3353855	850,000000		สร
11.2022	1078	3351243	510,000000		สร
11.2022	1078	3339432	19,200000		สร
11.2022	1078	3024956	2394,000000		สร
11.2022	1078	3024950	720,000000		สร
11.2022	1078	3351244	384,000000		สร
11.2022	1078	3189410	15120,000000		สร
11.2022	1078	1733126	2936,250000		สร
11.2022	1078	216935	702,000000		สร
11.2022	1078	3228247	0,000000		สร
11.2022	1078	1479307	480,000000		สร
11.2022	1078	3255225	26964,000000		สร
11.2022	1078	3378362	45140,000000		สร
11.2022	1078	3187561	864,000000		สร
11.2022	1078	3378369	175,000000		สร
11.2022	1078	1750383	4140,000000		สร
11.2022	1078	3026466	480,000000		สร
11.2022	1078	3212540	0,000000		สร
11.2022	1078	3212545	3600,000000		สร
11.2022	1078	3386136	0,000000		สร
11.2022	1078	3361589	7516,800000		สร
11.2022	1078	3129164	0,000000		สร
11.2022	1078	19436	0,000000		สร
11.2022	1078	3190867	0,000000		สร
11.2022	1078	3195931	0,000000		สร
11.2022	1078	1702938	1980,000000		สร
11.2022	1078	1743764	720,000000		สร
11.2022	1078	3410305	54,000000		สร
11.2022	1078	3414202	300,000000		สร
11.2022	1078	3415778	0,000000		สร
11.2022	1078	3425196	1,980000		สร
11.2022	1078	3411956	1296,000000		สร
11.2022	1078	3430577	0,000000		สร
11.2022	1078	3425143	62,400000		สร
11.2022	1078	3425142	0,000000		สร
11.2022	1078	3425132	0,000000		สร
11.2022	1078	3425187	0,000000		สร
11.2022	1078	3351732	156,600000		สร
11.2022	1078	3425192	12,480000		สร
11.2022	1078	3195622	1330,000000		สร
11.2022	1078	3411947	5040,000000		สร
11.2022	1078	3413179	0,000000		สร
11.2022	1078	3425180	62,400000		สร
11.2022	1078	3442674	18150,000000		สร
11.2022	1078	3425191	80,000000		สร
11.2022	1078	3131847	2285,304000		สร
11.2022	1078	3450108	21960,000000		สร
11.2022	1078	3409785	174,000000		สร
11.2022	1078	3457330	208600,000000		สร
11.2022	1078	3457332	46725,000000		สร
11.2022	1078	3460188	268600,000000		สร
11.2022	1078	3451563	5580,300000		สร
11.2022	1078	3425177	0,000000		สร
11.2022	1078	3464393	10360,000000		สร
11.2022	1078	3463777	37230,000000		สร
11.2022	1078	3451596	754,080000		สร
11.2022	1078	3425186	72,000000		สร
11.2022	1078	3459269	47520,000000		สร
11.2022	1078	3149273	864,000000		สร
