09.2022	1078	19532	573,344000		สร
09.2022	1078	19434	0,000000		สร
09.2022	1078	226133	32190,000000		สร
09.2022	1078	225381	-4,455000		สร
09.2022	1078	1358614	49580,000000		สร
09.2022	1078	227339	0,000000		สร
09.2022	1078	211086	555,000000		สร
09.2022	1078	211091	3400,000000		สร
09.2022	1078	12934	9360,000000		สร
09.2022	1078	3016	16095,000000		สร
09.2022	1078	2304	7585,000000		สร
09.2022	1078	1462833	33840,000000		สร
09.2022	1078	1475218	29340,000000		สร
09.2022	1078	1393993	17170,000000		สร
09.2022	1078	1456009	5220,000000		สร
09.2022	1078	1434203	4680,000000		สร
09.2022	1078	1495994	107100,000000		สร
09.2022	1078	1407619	8460,000000		สร
09.2022	1078	203951	141660,000000		สร
09.2022	1078	1452204	10656,000000		สร
09.2022	1078	1456002	31860,000000		สร
09.2022	1078	1493623	12960,000000		สร
09.2022	1078	1500521	2340,000000		สร
09.2022	1078	18465	5553,600000		สร
09.2022	1078	1488718	0,000000		สร
09.2022	1078	1454966	3240,000000		สร
09.2022	1078	1520080	104520,000000		สร
09.2022	1078	1454960	15048,000000		สร
09.2022	1078	1968	18130,000000		สร
09.2022	1078	1479308	1296,000000		สร
09.2022	1078	227349	1260,000000		สร
09.2022	1078	227325	21600,000000		สร
09.2022	1078	227322	120420,000000		สร
09.2022	1078	1456008	0,000000		สร
09.2022	1078	1559415	20400,000000		สร
09.2022	1078	227324	180,000000		สร
09.2022	1078	1559625	855,000000		สร
09.2022	1078	1559936	585,000000		สร
09.2022	1078	1595288	4,300000		สร
09.2022	1078	16267	185,000000		สร
09.2022	1078	1457655	2574,800000		สร
09.2022	1078	1558966	1440,000000		สร
09.2022	1078	1407624	18720,000000		สร
09.2022	1078	1606861	76500,000000		สร
09.2022	1078	1613289	5865,000000		สร
09.2022	1078	1356738	7200,000000		สร
09.2022	1078	1620696	7820,000000		สร
09.2022	1078	1454963	6096,000000		สร
09.2022	1078	1595328	6648,156000		สร
09.2022	1078	1613710	1620,000000		สร
09.2022	1078	1613716	0,000000		สร
09.2022	1078	1559876	19512,000000		สร
09.2022	1078	1610388	563,112000		สร
09.2022	1078	203955	37440,000000		สร
09.2022	1078	1634684	8640,000000		สร
09.2022	1078	12937	12240,000000		สร
09.2022	1078	1617205	3060,000000		สร
09.2022	1078	1625591	139300,000000		สร
09.2022	1078	1613715	1080,000000		สร
09.2022	1078	1649469	6290,000000		สร
09.2022	1078	1666080	374,000000		สร
09.2022	1078	1407621	11880,000000		สร
09.2022	1078	1640553	0,000000		สร
09.2022	1078	203936	2520,000000		สร
09.2022	1078	1682082	2520,000000		สร
09.2022	1078	209753	90000,000000		สร
09.2022	1078	2253	0,000000		สร
09.2022	1078	1615722	5940,000000		สร
09.2022	1078	1683356	0,000000		สร
09.2022	1078	2260	7920,000000		สร
09.2022	1078	1708250	15840,000000		สร
09.2022	1078	1640552	740,000000		สร
09.2022	1078	1709854	68,000000		สร
09.2022	1078	186297	45050,000000		สร
09.2022	1078	1683355	180,000000		สร
09.2022	1078	1719023	0,000000		สร
09.2022	1078	1719025	0,000000		สร
09.2022	1078	1728064	0,000000		สร
09.2022	1078	1558960	3240,000000		สร
09.2022	1078	1728061	0,000000		สร
09.2022	1078	1728063	627,840000		สร
09.2022	1078	1682080	0,000000		สร
09.2022	1078	1702934	1358,400000		สร
09.2022	1078	1615401	0,000000		สร
09.2022	1078	1735499	867,000000		สร
09.2022	1078	1733338	540,000000		สร
09.2022	1078	1713076	6786,000000		สร
09.2022	1078	1748638	9275,000000		สร
09.2022	1078	193127	3400,000000		สร
09.2022	1078	1683006	2052,000000		สร
09.2022	1078	195107	0,000000		สร
09.2022	1078	1670488	199,688000		สร
09.2022	1078	1668259	9568,800000		สร
09.2022	1078	1668255	2585,424000		สร
09.2022	1078	1668254	466,224000		สร
09.2022	1078	1755380	0,000000		สร
09.2022	1078	1729680	1139,400000		สร
09.2022	1078	132615	0,000000		สร
09.2022	1078	1595329	612,102000		สร
09.2022	1078	11632	47545,000000		สร
09.2022	1078	1683353	2520,000000		สร
09.2022	1078	3014385	2016,000000		สร
09.2022	1078	3013821	220,000000		สร
09.2022	1078	1683352	0,000000		สร
09.2022	1078	1782082	0,000000		สร
09.2022	1078	1748233	1944,000000		สร
09.2022	1078	3034009	3150,000000		สร
09.2022	1078	3034013	4860,000000		สร
09.2022	1078	1779443	20650,000000		สร
09.2022	1078	186989	3400,000000		สร
09.2022	1078	1793687	0,000000		สร
09.2022	1078	3078136	680,000000		สร
09.2022	1078	1479372	648,000000		สร
09.2022	1078	3093378	255,000000		สร
09.2022	1078	3099319	12600,000000		สร
09.2022	1078	3046981	6300,000000		สร
09.2022	1078	3112015	221,000000		สร
09.2022	1078	227382	880,000000		สร
09.2022	1078	1755295	0,000000		สร
09.2022	1078	3094094	340,000000		สร
09.2022	1078	3123193	4324,680000		สร
09.2022	1078	3123654	3960,000000		สร
09.2022	1078	3124196	2970,000000		สร
09.2022	1078	1702935	486,000000		สร
09.2022	1078	1630359	18810,000000		สร
09.2022	1078	3138089	680,000000		สร
09.2022	1078	3139470	16150,000000		สร
09.2022	1078	3124195	11700,000000		สร
09.2022	1078	3013057	10340,000000		สร
09.2022	1078	1713075	2340,000000		สร
09.2022	1078	3141407	3420,000000		สร
09.2022	1078	1678966	0,000000		สร
09.2022	1078	3166741	0,000000		สร
09.2022	1078	3167409	610,300000		สร
09.2022	1078	3018024	0,000000		สร
09.2022	1078	1788810	697,000000		สร
09.2022	1078	3181974	2955,000000		สร
09.2022	1078	3166768	374,400000		สร
09.2022	1078	3166800	1449,600000		สร
09.2022	1078	3166782	0,000000		สร
09.2022	1078	3166783	68,000000		สร
09.2022	1078	3166785	272,000000		สร
09.2022	1078	3162304	54,000000		สร
09.2022	1078	3183646	1156,000000		สร
09.2022	1078	3162849	1296,000000		สร
09.2022	1078	19492	6720,000000		สร
09.2022	1078	3186387	5425,000000		สร
09.2022	1078	3182464	1680,000000		สร
09.2022	1078	19496	2938,200000		สร
09.2022	1078	1558863	667,548000		สร
09.2022	1078	3187558	85,500000		สร
09.2022	1078	3182205	818,800000		สร
09.2022	1078	3182210	2563,200000		สร
09.2022	1078	3182220	6412,800000		สร
09.2022	1078	3182475	2738,400000		สร
09.2022	1078	3051178	10080,000000		สร
09.2022	1078	3180677	1404,000000		สร
09.2022	1078	3187433	4224,000000		สร
09.2022	1078	3186380	17,400000		สร
09.2022	1078	3052073	1680,000000		สร
09.2022	1078	3180679	528,000000		สร
09.2022	1078	3052001	40382,400000		สร
09.2022	1078	3190350	27064,125000		สร
09.2022	1078	3190352	10103,940000		สร
09.2022	1078	3190357	24334,770000		สร
09.2022	1078	3190203	14361,600000		สร
09.2022	1078	1788808	92,295000		สร
09.2022	1078	3194697	1653,493000		สร
09.2022	1078	3194696	89,145000		สร
09.2022	1078	3194708	305,640000		สร
09.2022	1078	3162967	1996,800000		สร
09.2022	1078	3154933	0,000000		สร
09.2022	1078	3158009	0,000000		สร
09.2022	1078	3148656	0,000000		สร
09.2022	1078	1729674	638,064000		สร
09.2022	1078	3194693	3296,160000		สร
09.2022	1078	3190361	2408,400000		สร
09.2022	1078	3205479	2009,448000		สร
09.2022	1078	3187431	0,000000		สร
09.2022	1078	3011903	360,000000		สร
09.2022	1078	3206930	540,000000		สร
09.2022	1078	3206933	13356,000000		สร
09.2022	1078	1779449	720,000000		สร
09.2022	1078	3206931	400,000000		สร
09.2022	1078	3206932	3393,000000		สร
09.2022	1078	3201284	0,000000		สร
09.2022	1078	3201295	0,000000		สร
09.2022	1078	3186390	242,200000		สร
09.2022	1078	3149878	0,000000		สร
09.2022	1078	3052109	969,600000		สร
09.2022	1078	5002815	437,400000		สร
09.2022	1078	3052110	854,400000		สร
09.2022	1078	3148657	0,000000		สร
09.2022	1078	3134048	180,000000		สร
09.2022	1078	3228245	0,000000		สร
09.2022	1078	3228246	10818,000000		สร
09.2022	1078	3219525	0,000000		สร
09.2022	1078	3241808	6125,000000		สร
09.2022	1078	3166763	0,000000		สร
09.2022	1078	3148639	0,000000		สร
09.2022	1078	3240415	17820,000000		สร
09.2022	1078	3243699	720,000000		สร
09.2022	1078	3162299	1260,000000		สร
09.2022	1078	3240860	350,000000		สร
09.2022	1078	3240655	8500,000000		สร
09.2022	1078	3190344	1810,350000		สร
09.2022	1078	3190877	3056,400000		สร
09.2022	1078	3247343	2299,170000		สร
09.2022	1078	1642534	288,000000		สร
09.2022	1078	3206938	1260,000000		สร
09.2022	1078	3244502	854,400000		สร
09.2022	1078	3241681	180,000000		สร
09.2022	1078	3250660	2880,000000		สร
09.2022	1078	103814	178,000000		สร
09.2022	1078	3211884	0,000000		สร
09.2022	1078	3162848	0,000000		สร
09.2022	1078	3158029	0,000000		สร
09.2022	1078	3195619	840,000000		สร
09.2022	1078	3208056	164,500000		สร
09.2022	1078	3208057	94,000000		สร
09.2022	1078	1720236	1,200000		สร
09.2022	1078	3285629	1480,000000		สร
09.2022	1078	1479311	480,000000		สร
09.2022	1078	3052116	44,200000		สร
09.2022	1078	1479309	0,000000		สร
09.2022	1078	3236500	0,000000		สร
09.2022	1078	3236872	0,000000		สร
09.2022	1078	3252034	40,800000		สร
09.2022	1078	3205491	320,000000		สร
09.2022	1078	3208053	228,000000		สร
09.2022	1078	3205492	204,750000		สร
09.2022	1078	227392	12,000000		สร
09.2022	1078	3285648	720,000000		สร
09.2022	1078	3240877	6800,000000		สร
09.2022	1078	3024905	136,000000		สร
09.2022	1078	3024911	0,000000		สร
09.2022	1078	3024941	0,000000		สร
09.2022	1078	3024949	2160,000000		สร
09.2022	1078	3024952	810,000000		สร
09.2022	1078	3112014	612,000000		สร
09.2022	1078	3351571	3650,300000		สร
09.2022	1078	1750761	1440,000000		สร
09.2022	1078	1766223	0,000000		สร
09.2022	1078	3149863	680,000000		สร
09.2022	1078	3353855	850,000000		สร
09.2022	1078	3351243	510,000000		สร
09.2022	1078	3339432	38,400000		สร
09.2022	1078	3024956	1926,000000		สร
09.2022	1078	3024950	720,000000		สร
09.2022	1078	1390003	54,350000		สร
09.2022	1078	3189410	332,500000		สร
09.2022	1078	1733126	2936,250000		สร
09.2022	1078	216935	2430,000000		สร
09.2022	1078	1479307	0,000000		สร
09.2022	1078	3255225	33066,000000		สร
09.2022	1078	3378362	115440,000000		สร
09.2022	1078	3187561	864,000000		สร
09.2022	1078	3378369	3675,000000		สร
09.2022	1078	1750383	5760,000000		สร
09.2022	1078	3026466	480,000000		สร
09.2022	1078	3212540	0,000000		สร
09.2022	1078	3212545	3600,000000		สร
09.2022	1078	3386136	0,000000		สร
09.2022	1078	3361589	7516,800000		สร
09.2022	1078	3129164	0,000000		สร
09.2022	1078	201198	170,000000		สร
09.2022	1078	19436	0,000000		สร
09.2022	1078	3190867	0,000000		สร
09.2022	1078	3195931	0,000000		สร
09.2022	1078	1702938	0,000000		สร
09.2022	1078	1743764	720,000000		สร
09.2022	1078	3410305	54,000000		สร
09.2022	1078	3415778	0,000000		สร
09.2022	1078	3425196	1,980000		สร
09.2022	1078	3411956	1296,000000		สร
09.2022	1078	3430577	0,000000		สร
09.2022	1078	3184781	1651,200000		สร
09.2022	1078	3425143	62,400000		สร
09.2022	1078	3425142	0,000000		สร
09.2022	1078	3425132	68,000000		สร
09.2022	1078	3425192	0,000000		สร
09.2022	1078	3195622	1680,000000		สร
09.2022	1078	3411947	5040,000000		สร
09.2022	1078	3442674	102135,000000		สร
09.2022	1078	3131847	2377,536000		สร
09.2022	1078	3457330	68775,000000		สร
09.2022	1078	3457332	51800,000000		สร
09.2022	1078	3460188	204000,000000		สร
09.2022	1078	3351669	307,800000		สร
09.2022	1078	3351666	296,640000		สร
10.09.2022	1078	3099319	74900,000000		สร
12.09.2022	1078	1520080	17880,000000		สร
12.09.2022	1078	3099319	78575,000000		สร
12.09.2022	1078	3052073	11760,000000		สร
13.09.2022	1078	227325	136080,000000		สร
13.09.2022	1078	3430586	2201,100000		สร
13.09.2022	1078	3442674	19800,000000		สร
13.09.2022	1078	3456579	7480,000000		สร
13.09.2022	1078	3460188	144840,000000		สร
14.09.2022	1078	211086	21460,000000		สร
14.09.2022	1078	3466614	10400,000000		สร
15.09.2022	1078	3351571	30724,800000		สร
