04.2022	119388	187745	18,000		สร
04.2022	119388	187718	91,200		สร
04.2022	119388	18723	126,000		สร
04.2022	119388	18797	28,800		สร
04.2022	119388	13118	172,800		สร
04.2022	119388	13120	14,400		สร
04.2022	119388	19556	202,008		สร
04.2022	119388	202015	46,800		สร
04.2022	119388	202014	324,000		สร
04.2022	119388	19098	172,800		สร
03.04.2022	119388	210847	68580,000		สร
03.04.2022	119388	193127	40120,000		สร
03.04.2022	119388	203951	30240,000		สร
03.04.2022	119388	203899	26640,000		สร
03.04.2022	119388	3099319	9800,000		สร
03.04.2022	119388	18760	1440,000		สร
03.04.2022	119388	18718	340,000		สร
03.04.2022	119388	18771	1360,000		สร
03.04.2022	119388	18790	3910,000		สร
03.04.2022	119388	18721	170,000		สร
03.04.2022	119388	18711	8013,600		สร
03.04.2022	119388	1755295	1440,000		สร
03.04.2022	119388	1372285	2,000		สร
03.04.2022	119388	3095768	2,000		สร
03.04.2022	119388	1372283	2,000		สร
03.04.2022	119388	3167409	10,200		สร
04.04.2022	119388	203899	83160,000		สร
04.04.2022	119388	3099319	6650,000		สร
04.04.2022	119388	3186390	3321,600		สร
04.04.2022	119388	193127	20400,000		สร
04.04.2022	119388	132619	35705,000		สร
04.04.2022	119388	132614	2520,000		สร
04.04.2022	119388	3253584	12240,000		สร
05.04.2022	119388	3253584	8100,000		สร
05.04.2022	119388	132619	23495,000		สร
05.04.2022	119388	3186522	10670,400		สร
05.04.2022	119388	209738	79200,000		สร
05.04.2022	119388	193127	9180,000		สร
05.04.2022	119388	147941	14960,000		สร
05.04.2022	119388	203951	10260,000		สร
05.04.2022	119388	203955	9900,000		สร
05.04.2022	119388	212621	18000,000		สร
06.04.2022	119388	212621	57780,000		สร
06.04.2022	119388	3187431	4176,000		สร
06.04.2022	119388	132615	2880,000		สร
06.04.2022	119388	147941	15300,000		สร
06.04.2022	119388	1605208	15300,000		สร
06.04.2022	119388	3184781	4575,200		สร
06.04.2022	119388	132622	28120,000		สร
06.04.2022	119388	220687	40320,000		สร
07.04.2022	119388	220687	23760,000		สร
07.04.2022	119388	3052007	5011,200		สร
07.04.2022	119388	149045	18870,000		สร
07.04.2022	119388	147737	35700,000		สร
07.04.2022	119388	132622	7400,000		สร
07.04.2022	119388	1590036	40320,000		สร
07.04.2022	119388	3093025	9350,000		สร
08.04.2022	119388	1590036	7200,000		สร
08.04.2022	119388	147737	26690,000		สร
08.04.2022	119388	3187428	3379,200		สร
08.04.2022	119388	132617	2775,000		สร
08.04.2022	119388	3414122	19425,000		สร
08.04.2022	119388	3255803	1152,000		สร
08.04.2022	119388	3177221	5100,000		สร
08.04.2022	119388	1463429	34850,000		สร
08.04.2022	119388	209738	10080,000		สร
09.04.2022	119388	209738	68220,000		สร
09.04.2022	119388	132615	7380,000		สร
09.04.2022	119388	3188039	2548,800		สร
09.04.2022	119388	147737	60520,000		สร
09.04.2022	119388	132610	21420,000		สร
09.04.2022	119388	147725	5760,000		สร
10.04.2022	119388	132610	8100,000		สร
10.04.2022	119388	147725	89280,000		สร
10.04.2022	119388	3141887	10880,000		สร
10.04.2022	119388	132612	9900,000		สร
10.04.2022	119388	147737	20060,000		สร
10.04.2022	119388	199480	17000,000		สร
11.04.2022	119388	3129165	7920,000		สร
11.04.2022	119388	3124196	432,000		สร
11.04.2022	119388	147725	29520,000		สร
11.04.2022	119388	3186531	907,800		สร
11.04.2022	119388	132610	14220,000		สร
11.04.2022	119388	3197230	4375,000		สร
11.04.2022	119388	1646443	28980,000		สร
11.04.2022	119388	147737	-170,000		สร
11.04.2022	119388	199480	17850,000		สร
11.04.2022	119388	1489470	34000,000		สร
11.04.2022	119388	1489471	10200,000		สร
12.04.2022	119388	1489471	17000,000		สร
12.04.2022	119388	147737	39780,000		สร
12.04.2022	119388	1469246	2520,000		สร
12.04.2022	119388	147725	35280,000		สร
12.04.2022	119388	1468423	1620,000		สร
12.04.2022	119388	1495990	14790,000		สร
12.04.2022	119388	205916	9990,000		สร
12.04.2022	119388	149077	19550,000		สร
12.04.2022	119388	149043	925,000		สร
12.04.2022	119388	195507	11100,000		สร
13.04.2022	119388	3030946	34850,000		สร
13.04.2022	119388	140211	22200,000		สร
13.04.2022	119388	3187552	4924,800		สร
13.04.2022	119388	210847	41760,000		สร
13.04.2022	119388	195507	9250,000		สร
13.04.2022	119388	147726	19440,000		สร
14.04.2022	119388	210847	30420,000		สร
14.04.2022	119388	1495988	30240,000		สร
14.04.2022	119388	18331	19795,000		สร
14.04.2022	119388	1468423	29520,000		สร
14.04.2022	119388	1642514	9520,000		สร
14.04.2022	119388	193127	30430,000		สร
15.04.2022	119388	1468423	39960,000		สร
15.04.2022	119388	193127	26350,000		สร
15.04.2022	119388	3186522	3283,200		สร
15.04.2022	119388	193148	2040,000		สร
15.04.2022	119388	132615	15300,000		สร
15.04.2022	119388	3386068	29580,000		สร
15.04.2022	119388	203936	9360,000		สร
15.04.2022	119388	1599731	11160,000		สร
16.04.2022	119388	1599731	18000,000		สร
16.04.2022	119388	193127	20740,000		สร
16.04.2022	119388	3253301	48450,000		สร
16.04.2022	119388	1560670	9805,000		สร
16.04.2022	119388	3240656	540,000		สร
16.04.2022	119388	3253300	925,000		สร
16.04.2022	119388	1590036	40320,000		สร
16.04.2022	119388	203936	10080,000		สร
16.04.2022	119388	3099319	15400,000		สร
16.04.2022	119388	3186390	4152,000		สร
17.04.2022	119388	1590036	9000,000		สร
17.04.2022	119388	3186380	5846,400		สร
17.04.2022	119388	149043	39775,000		สร
17.04.2022	119388	194457	20400,000		สร
17.04.2022	119388	220687	31680,000		สร
17.04.2022	119388	1642514	10030,000		สร
17.04.2022	119388	203951	9720,000		สร
17.04.2022	119388	3141887	19890,000		สร
17.04.2022	119388	3052007	3340,800		สร
